video_id,middle_frame_timestamp,x1,y1,x2,y2,action_id
J1jDc2rTJlg,1180,0.451,0.046,0.975,0.983,66
J1jDc2rTJlg,1181,0.47,0.043,0.958,0.999,66
J1jDc2rTJlg,1218,0.547,0.068,0.991,0.989,66
J1jDc2rTJlg,1219,0.013,0.03,0.498,1.0,66
J1jDc2rTJlg,1219,0.555,0.13,0.933,0.988,66
J1jDc2rTJlg,1220,0.081,0.058,0.493,0.986,66
J1jDc2rTJlg,1221,0.0,0.021,0.399,0.994,66
J1jDc2rTJlg,1221,0.278,0.039,0.939,0.957,66
J1jDc2rTJlg,1225,0.518,0.0,0.979,0.991,66
J1jDc2rTJlg,1262,0.538,0.033,1.0,0.976,76
J1jDc2rTJlg,1418,0.503,0.101,0.853,0.97,66
J1jDc2rTJlg,1419,0.476,0.109,0.838,0.941,66
J1jDc2rTJlg,1420,0.422,0.207,0.673,0.911,66
J1jDc2rTJlg,1425,0.296,0.342,0.499,0.983,66
J1jDc2rTJlg,1426,0.536,0.374,0.686,0.981,66
J1jDc2rTJlg,1427,0.548,0.379,0.71,0.97,66
J1jDc2rTJlg,1428,0.555,0.38,0.706,0.977,66
J1jDc2rTJlg,1472,0.002,0.124,0.557,0.998,66
J1jDc2rTJlg,1496,0.0,0.031,0.412,0.998,66
J1jDc2rTJlg,1502,0.24,0.012,0.972,0.981,66
J1jDc2rTJlg,1504,0.429,0.079,0.997,0.985,66
J1jDc2rTJlg,1513,0.319,0.011,0.899,0.976,66
J1jDc2rTJlg,1515,0.363,0.005,0.988,0.971,66
J1jDc2rTJlg,1544,0.339,0.288,0.41,0.582,66
J1jDc2rTJlg,1556,0.041,0.0,0.709,1.0,66
J1jDc2rTJlg,1556,0.818,0.417,1.0,0.987,66
J1jDc2rTJlg,1589,0.47,0.544,0.534,0.918,66
J1jDc2rTJlg,1589,0.51,0.573,0.624,0.948,66
J1jDc2rTJlg,1590,0.229,0.242,0.368,0.98,66
J1jDc2rTJlg,1591,0.14,0.161,0.514,0.988,66
J1jDc2rTJlg,1592,0.439,0.219,0.734,0.983,66
J1jDc2rTJlg,1593,0.206,0.248,0.494,0.972,66
J1jDc2rTJlg,1594,0.622,0.525,0.689,0.875,66
J1jDc2rTJlg,1595,0.556,0.531,0.628,0.87,66
J1jDc2rTJlg,1596,0.246,0.233,0.746,0.966,66
J1jDc2rTJlg,1596,0.717,0.064,1.0,0.839,66
J1jDc2rTJlg,1597,0.405,0.0,0.991,0.995,66
J1jDc2rTJlg,1744,0.683,0.255,0.904,0.986,66
J1jDc2rTJlg,1745,0.825,0.307,0.993,0.963,66
J1jDc2rTJlg,1746,0.288,0.279,0.462,0.957,66
J4bt4y9ShTA,1196,0.572,0.416,0.707,0.849,66
J4bt4y9ShTA,1197,0.585,0.181,0.805,0.857,66
J4bt4y9ShTA,1199,0.502,0.324,0.835,0.923,66
J4bt4y9ShTA,1200,0.491,0.271,0.795,0.948,66
J4bt4y9ShTA,1201,0.503,0.247,0.81,0.991,66
J4bt4y9ShTA,1202,0.556,0.259,0.857,0.873,66
J4bt4y9ShTA,1203,0.212,0.145,0.609,0.982,66
J4bt4y9ShTA,1243,0.476,0.203,0.651,0.993,66
J4bt4y9ShTA,1244,0.406,0.306,0.641,0.996,66
J4bt4y9ShTA,1245,0.354,0.355,0.595,0.995,66
J4bt4y9ShTA,1246,0.359,0.297,0.615,1.0,66
J4bt4y9ShTA,1247,0.348,0.286,0.664,1.0,66
J4bt4y9ShTA,1248,0.321,0.369,0.718,0.993,66
J4bt4y9ShTA,1249,0.283,0.173,0.785,0.99,66
J4bt4y9ShTA,1250,0.151,0.044,0.628,0.991,66
J4bt4y9ShTA,1251,0.105,0.003,0.601,0.999,66
J4bt4y9ShTA,1252,0.54,0.025,1.0,0.996,66
J4bt4y9ShTA,1256,0.096,0.096,0.571,1.0,66
J4bt4y9ShTA,1257,0.141,0.117,0.712,0.995,66
J4bt4y9ShTA,1258,0.161,0.081,0.653,0.989,66
J4bt4y9ShTA,1259,0.18,0.118,0.626,0.996,66
J4bt4y9ShTA,1260,0.144,0.175,0.7,0.95,66
J4bt4y9ShTA,1261,0.175,0.139,0.658,0.99,66
J4bt4y9ShTA,1261,0.545,0.059,1.0,1.0,66
J4bt4y9ShTA,1262,0.129,0.132,0.642,0.988,66
J4bt4y9ShTA,1263,0.112,0.124,0.587,0.994,66
J4bt4y9ShTA,1264,0.13,0.125,0.653,0.994,66
J4bt4y9ShTA,1270,0.446,0.036,0.942,0.989,66
JNb4nWexD0I,1022,0.39,0.101,0.97,0.965,66
JNb4nWexD0I,1023,0.386,0.097,0.98,0.973,66
JNb4nWexD0I,1024,0.408,0.116,1.0,0.949,66
JNb4nWexD0I,1025,0.385,0.15,0.997,0.996,66
JNb4nWexD0I,1026,0.349,0.142,0.953,0.961,66
JNb4nWexD0I,1027,0.344,0.141,0.916,0.948,66
JNb4nWexD0I,1028,0.356,0.105,0.964,0.961,66
JNb4nWexD0I,1029,0.361,0.092,0.961,0.994,66
JNb4nWexD0I,1030,0.396,0.101,0.959,0.978,66
JNb4nWexD0I,1031,0.419,0.086,0.968,0.997,66
JNb4nWexD0I,1032,0.4,0.115,0.948,0.98,66
JNb4nWexD0I,1245,0.0,0.074,0.579,0.974,76
JNb4nWexD0I,1358,0.258,0.166,0.879,0.976,66
JNb4nWexD0I,1359,0.269,0.118,0.905,0.978,66
JNb4nWexD0I,1360,0.558,0.376,0.986,0.977,66
KIy2a-nejxg,992,0.117,0.127,0.551,0.992,66
KIy2a-nejxg,1322,0.269,0.14,0.702,0.98,66
KIy2a-nejxg,1323,0.368,0.138,0.712,0.99,66
KIy2a-nejxg,1324,0.434,0.17,0.675,0.946,66
KIy2a-nejxg,1325,0.276,0.113,0.676,1.0,66
KIy2a-nejxg,1327,0.158,0.079,0.624,0.984,66
KIy2a-nejxg,1327,0.47,0.162,0.679,0.982,64
KIy2a-nejxg,1328,0.288,0.12,0.677,0.966,66
KIy2a-nejxg,1329,0.087,0.138,0.573,1.0,66
KIy2a-nejxg,1329,0.439,0.194,0.656,1.0,76
KIy2a-nejxg,1330,0.081,0.151,0.606,0.979,66
KIy2a-nejxg,1330,0.293,0.191,0.633,0.994,76
KIy2a-nejxg,1340,0.256,0.225,0.415,0.7,66
KIy2a-nejxg,1345,0.275,0.237,0.376,0.913,76
KIy2a-nejxg,1346,0.384,0.218,0.579,0.935,76
KIy2a-nejxg,1348,0.588,0.23,0.844,0.987,66
KIy2a-nejxg,1349,0.557,0.202,0.718,0.546,66
KIy2a-nejxg,1349,0.593,0.262,0.846,0.995,66
KIy2a-nejxg,1350,0.59,0.268,0.853,0.99,66
KIy2a-nejxg,1351,0.546,0.26,0.814,0.983,66
KIy2a-nejxg,1352,0.357,0.348,0.576,0.982,66
KIy2a-nejxg,1363,0.381,0.145,0.588,0.644,66
KIy2a-nejxg,1364,0.403,0.14,0.601,0.819,66
KIy2a-nejxg,1364,0.721,0.244,0.964,0.987,66
KIy2a-nejxg,1365,0.68,0.21,0.97,0.961,66
KIy2a-nejxg,1366,0.342,0.165,0.534,0.684,66
KIy2a-nejxg,1367,0.357,0.148,0.536,0.806,66
KIy2a-nejxg,1377,0.673,0.298,0.967,0.984,66
KIy2a-nejxg,1378,0.338,0.085,0.567,0.883,64
KIy2a-nejxg,1378,0.636,0.287,0.936,0.973,66
KIy2a-nejxg,1379,0.262,0.104,0.557,0.96,66
KIy2a-nejxg,1379,0.607,0.233,0.968,0.998,66
KIy2a-nejxg,1380,0.179,0.101,0.487,0.902,66
KIy2a-nejxg,1381,0.709,0.277,0.971,0.996,66
KIy2a-nejxg,1382,0.39,0.095,0.684,0.958,66
KIy2a-nejxg,1390,0.392,0.11,0.65,0.61,66
KIy2a-nejxg,1390,0.711,0.274,0.954,0.971,66
KIy2a-nejxg,1394,0.035,0.004,0.482,0.926,66
KIy2a-nejxg,1394,0.803,0.123,0.975,0.945,66
KIy2a-nejxg,1397,0.515,0.091,0.876,0.994,66
KIy2a-nejxg,1420,0.135,0.204,0.451,0.618,64
KIy2a-nejxg,1420,0.66,0.223,0.971,0.97,66
KIy2a-nejxg,1421,0.407,0.048,0.669,0.722,66
KIy2a-nejxg,1422,0.445,0.069,0.674,0.809,66
KIy2a-nejxg,1435,0.818,0.267,0.964,0.707,66
KIy2a-nejxg,1440,0.698,0.195,0.971,0.991,66
KIy2a-nejxg,1503,0.058,0.183,0.774,0.984,76
KWoSGtglCms,1378,0.052,0.192,0.621,0.854,64
K_SpqDJnlps,1139,0.485,0.045,0.871,0.989,66
K_SpqDJnlps,1177,0.07,0.204,0.59,0.974,66
K_SpqDJnlps,1187,0.0,0.108,0.292,0.974,76
K_SpqDJnlps,1192,0.176,0.082,0.806,0.91,64
K_SpqDJnlps,1193,0.264,0.162,0.922,0.987,64
K_SpqDJnlps,1194,0.357,0.069,0.687,0.483,64
K_SpqDJnlps,1195,0.351,0.136,0.928,0.965,64
K_SpqDJnlps,1198,0.007,0.18,0.389,0.967,64
K_SpqDJnlps,1198,0.331,0.085,0.548,0.797,64
K_SpqDJnlps,1203,0.297,0.214,0.556,0.706,64
K_SpqDJnlps,1203,0.297,0.214,0.556,0.706,71
K_SpqDJnlps,1204,0.835,0.183,0.991,0.978,64
K_SpqDJnlps,1205,0.463,0.235,0.571,0.51,64
K_SpqDJnlps,1205,0.715,0.206,0.881,0.772,64
K_SpqDJnlps,1347,0.283,0.175,0.518,0.972,76
K_SpqDJnlps,1523,0.009,0.039,0.467,0.994,66
K_SpqDJnlps,1542,0.034,0.058,0.463,0.982,66
K_SpqDJnlps,1689,0.681,0.405,0.828,0.917,66
Kb1fduj-jdY,1125,0.477,0.099,0.63,0.995,66
Kb1fduj-jdY,1126,0.258,0.024,0.562,0.991,66
Kb1fduj-jdY,1126,0.521,0.105,0.727,0.998,66
Kb1fduj-jdY,1127,0.55,0.062,0.816,0.995,66
Kb1fduj-jdY,1128,0.55,0.071,0.876,0.998,66
Kb1fduj-jdY,1145,0.468,0.42,0.562,0.827,64
Kb1fduj-jdY,1373,0.407,0.195,0.517,0.956,66
Kb1fduj-jdY,1657,0.332,0.067,0.73,0.991,76
Kb1fduj-jdY,1659,0.216,0.07,0.638,0.962,76
Kb1fduj-jdY,1724,0.421,0.06,0.788,1.0,66
Kb1fduj-jdY,1729,0.58,0.192,0.688,0.888,66
Kb1fduj-jdY,1730,0.569,0.155,0.719,0.992,66
Ksd1JQFHYWA,1426,0.297,0.078,0.591,0.937,66
Ksd1JQFHYWA,1431,0.238,0.115,0.486,0.919,66
Ksd1JQFHYWA,1432,0.157,0.079,0.347,0.567,66
Ksd1JQFHYWA,1436,0.31,0.103,0.61,0.842,66
Ksd1JQFHYWA,1437,0.166,0.218,0.432,0.888,66
Ksd1JQFHYWA,1442,0.233,0.152,0.463,0.907,66
Ksd1JQFHYWA,1520,0.546,0.17,0.692,1.0,66
Ksd1JQFHYWA,1523,0.033,0.199,0.28,1.0,66
Ksd1JQFHYWA,1532,0.595,0.118,0.779,0.985,66
Ksd1JQFHYWA,1535,0.593,0.126,0.838,0.979,66
Ksd1JQFHYWA,1538,0.708,0.116,0.97,0.968,66
Ksd1JQFHYWA,1551,0.025,0.188,0.351,0.993,66
Ksd1JQFHYWA,1551,0.374,0.094,0.678,0.8,66
Ksd1JQFHYWA,1552,0.417,0.132,0.681,0.806,66
Ksd1JQFHYWA,1553,0.472,0.083,0.68,0.757,66
Ksd1JQFHYWA,1557,0.546,0.087,0.791,0.97,66
Ksd1JQFHYWA,1572,0.681,0.063,0.898,0.963,66
Ksd1JQFHYWA,1573,0.679,0.077,0.912,0.997,66
Ksd1JQFHYWA,1574,0.575,0.093,0.914,0.977,66
Ksd1JQFHYWA,1575,0.516,0.203,0.747,0.962,66
Ksd1JQFHYWA,1575,0.716,0.102,0.923,0.989,66
Ksd1JQFHYWA,1576,0.596,0.223,0.73,0.977,66
Ksd1JQFHYWA,1577,0.558,0.234,0.678,0.992,66
Ksd1JQFHYWA,1578,0.542,0.243,0.697,0.991,66
Ksd1JQFHYWA,1580,0.491,0.162,0.697,0.98,66
Ksd1JQFHYWA,1583,0.541,0.076,0.793,0.994,66
Ksd1JQFHYWA,1584,0.329,0.22,0.564,0.979,66
Ksd1JQFHYWA,1589,0.531,0.076,0.764,0.999,66
Ksd1JQFHYWA,1596,0.091,0.0,0.547,0.998,66
Ksd1JQFHYWA,1633,0.035,0.13,0.434,0.978,64
LIavUJVrXaI,1332,0.567,0.469,0.749,0.976,66
LIavUJVrXaI,1333,0.51,0.463,0.724,0.989,66
LIavUJVrXaI,1334,0.506,0.461,0.723,0.969,66
LIavUJVrXaI,1335,0.504,0.492,0.713,0.988,66
LIavUJVrXaI,1336,0.506,0.512,0.755,0.976,66
LIavUJVrXaI,1620,0.31,0.151,0.625,0.936,76
LIavUJVrXaI,1621,0.306,0.196,0.558,0.949,76
LIavUJVrXaI,1626,0.465,0.3,0.644,0.952,76
LIavUJVrXaI,1627,0.156,0.271,0.382,0.946,66
LIavUJVrXaI,1627,0.579,0.208,0.797,0.993,76
LIavUJVrXaI,1634,0.32,0.294,0.532,0.97,66
LrDT25hmApw,1595,0.33,0.294,0.591,0.872,66
LrDT25hmApw,1600,0.722,0.273,0.971,0.883,66
LrDT25hmApw,1631,0.088,0.214,0.418,0.877,66
LrDT25hmApw,1631,0.088,0.214,0.418,0.877,76
LrDT25hmApw,1632,0.057,0.2,0.357,0.886,66
LrDT25hmApw,1633,0.095,0.192,0.455,0.882,66
LrDT25hmApw,1635,0.358,0.165,0.949,0.885,76
LrDT25hmApw,1636,0.483,0.225,0.779,0.874,66
LrDT25hmApw,1636,0.483,0.225,0.779,0.874,76
LrDT25hmApw,1637,0.515,0.196,0.682,0.869,76
LrDT25hmApw,1639,0.344,0.241,0.518,0.747,76
M6cgEs9JgDo,1489,0.49,0.272,0.561,0.648,64
M6cgEs9JgDo,1490,0.457,0.233,0.554,0.606,64
M6cgEs9JgDo,1491,0.501,0.265,0.599,0.635,64
M6cgEs9JgDo,1492,0.446,0.232,0.548,0.63,64
M6cgEs9JgDo,1492,0.521,0.273,0.591,0.618,64
M6cgEs9JgDo,1493,0.465,0.254,0.576,0.638,64
M6cgEs9JgDo,1494,0.455,0.303,0.538,0.65,64
Ma2hgTmveKQ,1296,0.538,0.182,0.843,0.769,66
Ma2hgTmveKQ,1300,0.425,0.361,0.485,0.586,66
Ma2hgTmveKQ,1347,0.625,0.14,0.886,0.98,66
Ma2hgTmveKQ,1351,0.396,0.167,0.762,0.97,66
Ma2hgTmveKQ,1399,0.475,0.263,0.78,0.834,66
Ma2hgTmveKQ,1400,0.521,0.211,0.634,0.668,66
Ma2hgTmveKQ,1416,0.505,0.164,0.757,0.954,66
Ma2hgTmveKQ,1421,0.459,0.184,0.578,0.945,66
Ma2hgTmveKQ,1440,0.494,0.23,0.653,0.599,66
Ma2hgTmveKQ,1443,0.532,0.271,0.754,0.936,66
Ma2hgTmveKQ,1455,0.442,0.169,0.637,0.599,66
Ma2hgTmveKQ,1458,0.314,0.153,0.57,0.955,66
Ma2hgTmveKQ,1476,0.283,0.193,0.498,0.97,66
Ma2hgTmveKQ,1480,0.371,0.192,0.718,0.966,66
Ma2hgTmveKQ,1484,0.411,0.161,0.679,0.963,76
Ma2hgTmveKQ,1485,0.479,0.186,0.726,0.954,76
Ma2hgTmveKQ,1493,0.204,0.25,0.472,0.8,66
Ma2hgTmveKQ,1511,0.526,0.211,0.655,0.891,66
Ma2hgTmveKQ,1517,0.465,0.303,0.628,0.93,66
Ma2hgTmveKQ,1522,0.383,0.417,0.552,0.924,66
Ma2hgTmveKQ,1528,0.385,0.456,0.486,0.953,66
Ma2hgTmveKQ,1533,0.395,0.369,0.57,0.767,66
Ma2hgTmveKQ,1552,0.481,0.355,0.723,0.796,66
Ma2hgTmveKQ,1554,0.471,0.24,0.855,0.968,66
N0Dt9i9IUNg,1149,0.522,0.192,0.76,0.987,66
N0Dt9i9IUNg,1150,0.402,0.212,0.738,0.988,66
N0Dt9i9IUNg,1215,0.046,0.135,0.285,0.989,66
N0Dt9i9IUNg,1215,0.251,0.391,0.481,0.984,66
N0Dt9i9IUNg,1216,0.235,0.36,0.483,0.954,66
N0Dt9i9IUNg,1217,0.022,0.129,0.247,0.962,66
N0Dt9i9IUNg,1217,0.229,0.192,0.429,0.979,66
N1K2bEZLL_A,1100,0.355,0.302,0.643,0.98,66
N1K2bEZLL_A,1102,0.117,0.09,0.43,1.0,66
N1K2bEZLL_A,1105,0.105,0.027,0.458,1.0,66
N1K2bEZLL_A,1107,0.106,0.026,0.447,0.97,66
N1K2bEZLL_A,1107,0.613,0.324,0.95,0.975,66
N1K2bEZLL_A,1108,0.105,0.039,0.436,0.997,66
N1K2bEZLL_A,1108,0.599,0.31,0.98,0.98,66
N1K2bEZLL_A,1109,0.621,0.31,0.968,0.973,66
N1K2bEZLL_A,1110,0.108,0.014,0.451,0.987,66
N1K2bEZLL_A,1111,0.105,0.02,0.473,1.0,66
N1K2bEZLL_A,1112,0.103,0.027,0.467,1.0,66
N1K2bEZLL_A,1113,0.107,0.024,0.443,0.997,66
N1K2bEZLL_A,1113,0.61,0.314,0.965,0.991,66
N1K2bEZLL_A,1118,0.1,0.045,0.477,0.985,66
N1K2bEZLL_A,1270,0.263,0.166,0.828,0.992,66
N1K2bEZLL_A,1280,0.606,0.126,1.0,1.0,66
N1K2bEZLL_A,1287,0.571,0.053,1.0,0.968,66
N5UD8FGzDek,994,0.439,0.157,0.986,0.983,66
N5UD8FGzDek,1045,0.421,0.0,0.971,0.978,66
N5UD8FGzDek,1202,0.029,0.02,0.705,0.926,66
N5UD8FGzDek,1330,0.594,0.275,0.703,0.901,66
N5UD8FGzDek,1359,0.031,0.0,0.685,0.979,66
N5UD8FGzDek,1447,0.09,0.028,0.635,0.864,66
N5UD8FGzDek,1528,0.446,0.369,0.493,0.479,66
N7baJsMszJ0,905,0.34,0.273,0.644,0.98,64
N7baJsMszJ0,905,0.578,0.13,0.774,0.972,64
N7baJsMszJ0,906,0.453,0.042,0.615,0.923,64
N7baJsMszJ0,906,0.595,0.066,0.782,0.912,64
N7baJsMszJ0,907,0.236,0.082,0.371,0.87,64
N7baJsMszJ0,907,0.409,0.104,0.682,0.959,64
N7baJsMszJ0,908,0.0,0.0,0.223,0.996,64
N7baJsMszJ0,908,0.339,0.163,0.84,0.992,64
N7baJsMszJ0,911,0.316,0.137,0.527,0.958,64
N7baJsMszJ0,911,0.477,0.092,0.602,0.975,64
N7baJsMszJ0,912,0.36,0.033,0.806,0.973,64
N7baJsMszJ0,913,0.385,0.014,0.771,0.983,64
N7baJsMszJ0,914,0.301,0.005,0.912,0.996,64
N7baJsMszJ0,915,0.415,0.015,0.711,0.993,64
N7baJsMszJ0,916,0.358,0.012,0.608,1.0,64
N7baJsMszJ0,917,0.335,0.021,0.619,1.0,64
N7baJsMszJ0,917,0.613,0.079,0.789,0.956,64
N7baJsMszJ0,920,0.025,0.017,1.0,0.981,64
N7baJsMszJ0,922,0.401,0.096,0.53,0.983,64
N7baJsMszJ0,922,0.484,0.171,0.717,0.986,64
N7baJsMszJ0,923,0.335,0.059,0.468,0.982,64
N7baJsMszJ0,923,0.496,0.021,0.621,0.987,64
N7baJsMszJ0,924,0.469,0.017,0.639,0.976,64
N7baJsMszJ0,925,0.427,0.007,0.639,0.981,64
N7baJsMszJ0,925,0.427,0.007,0.639,0.981,66
N7baJsMszJ0,926,0.417,0.0,0.614,0.998,64
N7baJsMszJ0,926,0.45,0.027,0.686,0.979,64
N7baJsMszJ0,927,0.409,0.048,0.663,0.989,64
N7baJsMszJ0,936,0.498,0.127,0.575,0.55,64
N7baJsMszJ0,937,0.084,0.206,0.379,0.981,66
N7baJsMszJ0,938,0.315,0.139,0.419,0.847,64
N7baJsMszJ0,938,0.399,0.145,0.531,0.855,64
N7baJsMszJ0,939,0.344,0.175,0.455,0.802,64
N7baJsMszJ0,939,0.471,0.117,0.63,0.87,64
N7baJsMszJ0,940,0.323,0.081,0.443,0.851,64
N7baJsMszJ0,940,0.468,0.087,0.666,0.887,64
N7baJsMszJ0,941,0.281,0.189,0.445,0.97,64
N7baJsMszJ0,942,0.15,0.124,0.417,0.979,64
N7baJsMszJ0,942,0.413,0.048,0.826,0.995,64
N7baJsMszJ0,943,0.279,0.037,0.618,0.993,64
N7baJsMszJ0,943,0.523,0.085,0.74,0.992,64
N7baJsMszJ0,944,0.304,0.025,0.647,0.978,64
N7baJsMszJ0,964,0.56,0.056,0.723,0.979,64
N7baJsMszJ0,967,0.524,0.041,0.755,0.983,64
N7baJsMszJ0,968,0.356,0.032,0.548,1.0,64
N7baJsMszJ0,968,0.532,0.19,0.737,0.983,64
N7baJsMszJ0,970,0.521,0.075,0.778,0.967,64
N7baJsMszJ0,980,0.543,0.202,0.763,0.978,64
N7baJsMszJ0,981,0.062,0.087,0.651,0.911,64
N7baJsMszJ0,981,0.449,0.021,0.938,0.993,64
N7baJsMszJ0,982,0.025,0.079,0.452,0.985,64
N7baJsMszJ0,1004,0.408,0.021,0.642,0.99,76
N7baJsMszJ0,1005,0.519,0.086,0.725,0.994,76
N7baJsMszJ0,1005,0.671,0.133,0.859,0.961,76
N7baJsMszJ0,1006,0.479,0.182,0.711,0.978,76
N7baJsMszJ0,1012,0.429,0.005,0.657,0.989,64
N7baJsMszJ0,1020,0.253,0.097,0.697,0.972,64
N7baJsMszJ0,1020,0.609,0.077,0.881,0.975,76
N7baJsMszJ0,1301,0.611,0.022,0.832,0.972,64
N7baJsMszJ0,1301,0.611,0.022,0.832,0.972,66
N7baJsMszJ0,1320,0.637,0.027,0.887,0.977,64
N7baJsMszJ0,1338,0.336,0.068,0.447,0.4,64
N7baJsMszJ0,1339,0.186,0.065,0.537,0.974,64
N7baJsMszJ0,1339,0.624,0.046,0.794,1.0,66
N7baJsMszJ0,1340,0.588,0.077,0.77,0.971,76
N7baJsMszJ0,1340,0.596,0.054,0.679,0.451,64
N7baJsMszJ0,1349,0.422,0.007,0.791,0.996,76
N7baJsMszJ0,1385,0.752,0.027,0.986,0.992,64
N7baJsMszJ0,1388,0.001,0.0,0.277,0.978,64
N7baJsMszJ0,1389,0.628,0.001,1.0,0.975,64
N7baJsMszJ0,1392,0.612,0.133,0.875,0.982,64
N7baJsMszJ0,1395,0.104,0.065,0.457,0.989,66
N7baJsMszJ0,1395,0.352,0.01,0.688,0.997,64
N7baJsMszJ0,1395,0.652,0.002,1.0,0.99,64
N7baJsMszJ0,1398,0.608,0.158,0.846,0.979,64
N7baJsMszJ0,1399,0.481,0.292,0.661,0.992,66
N7baJsMszJ0,1430,0.834,0.327,1.0,0.978,64
N7baJsMszJ0,1458,0.01,0.248,0.17,0.963,66
N7baJsMszJ0,1467,0.153,0.026,0.384,0.99,66
N7baJsMszJ0,1470,0.143,0.056,0.382,0.975,66
N7baJsMszJ0,1484,0.0,0.059,0.213,0.951,66
N7baJsMszJ0,1484,0.307,0.092,0.787,0.97,64
N7baJsMszJ0,1485,0.301,0.0,0.526,0.977,64
N7baJsMszJ0,1485,0.515,0.124,0.837,0.982,64
N7baJsMszJ0,1486,0.583,0.112,0.725,0.986,64
N7baJsMszJ0,1487,0.423,0.092,0.687,0.95,64
N7baJsMszJ0,1488,0.37,0.113,0.582,0.927,64
N7baJsMszJ0,1488,0.543,0.173,0.726,0.949,64
N7baJsMszJ0,1489,0.367,0.143,0.599,0.957,64
N7baJsMszJ0,1489,0.541,0.172,0.671,0.954,64
N7baJsMszJ0,1490,0.568,0.188,0.805,0.96,64
N7baJsMszJ0,1491,0.333,0.068,0.505,0.953,64
N7baJsMszJ0,1491,0.488,0.15,0.629,0.978,64
N7baJsMszJ0,1492,0.169,0.316,0.349,0.939,64
N7baJsMszJ0,1492,0.259,0.093,0.48,0.998,64
N7baJsMszJ0,1493,0.305,0.005,0.704,0.978,64
N7baJsMszJ0,1494,0.245,0.059,0.608,0.969,64
N7baJsMszJ0,1494,0.519,0.033,0.733,0.988,64
N7baJsMszJ0,1495,0.462,0.193,0.678,0.977,64
N7baJsMszJ0,1496,0.464,0.049,0.662,0.985,64
N7baJsMszJ0,1497,0.222,0.01,0.45,0.994,64
N7baJsMszJ0,1497,0.351,0.016,0.808,0.989,64
N7baJsMszJ0,1498,0.226,0.161,0.505,0.968,64
N7baJsMszJ0,1499,0.409,0.0,0.993,1.0,64
N7baJsMszJ0,1500,0.026,0.068,0.516,0.974,64
N7baJsMszJ0,1500,0.338,0.058,0.823,0.96,64
N7baJsMszJ0,1583,0.258,0.119,0.679,0.998,64
N7baJsMszJ0,1584,0.284,0.148,0.486,0.937,64
N7baJsMszJ0,1584,0.51,0.288,0.671,0.924,64
N7baJsMszJ0,1584,0.579,0.225,0.689,0.58,64
N7baJsMszJ0,1586,0.298,0.124,0.455,0.976,64
N7baJsMszJ0,1586,0.558,0.108,0.667,0.871,64
N7baJsMszJ0,1587,0.315,0.14,0.508,0.892,64
N7baJsMszJ0,1587,0.448,0.172,0.693,0.892,64
N7baJsMszJ0,1589,0.282,0.118,0.42,0.843,64
N7baJsMszJ0,1589,0.456,0.027,0.688,0.801,64
N7baJsMszJ0,1591,0.525,0.027,0.672,0.694,64
N7baJsMszJ0,1592,0.498,0.098,0.735,0.95,64
N7baJsMszJ0,1593,0.415,0.134,0.613,0.818,64
N7baJsMszJ0,1593,0.566,0.064,0.723,0.977,64
N7baJsMszJ0,1594,0.426,0.0,0.905,1.0,64
N7baJsMszJ0,1595,0.306,0.0,0.79,0.994,64
N7baJsMszJ0,1595,0.553,0.037,0.953,0.98,64
N7baJsMszJ0,1596,0.082,0.0,0.351,0.974,66
N7baJsMszJ0,1596,0.377,0.028,0.807,0.994,64
N7baJsMszJ0,1597,0.543,0.021,0.855,0.976,64
N7baJsMszJ0,1598,0.262,0.0,0.647,0.996,64
N7baJsMszJ0,1598,0.545,0.077,0.859,0.995,64
N7baJsMszJ0,1599,0.551,0.059,0.851,0.994,64
N7baJsMszJ0,1600,0.524,0.064,0.866,0.987,64
N7baJsMszJ0,1601,0.316,0.047,0.514,0.967,64
N7baJsMszJ0,1601,0.552,0.078,0.773,0.996,64
N7baJsMszJ0,1602,0.246,0.111,0.432,0.985,64
N7baJsMszJ0,1602,0.397,0.071,0.573,0.996,64
N7baJsMszJ0,1602,0.596,0.026,0.952,0.964,64
N7baJsMszJ0,1603,0.222,0.068,0.481,0.987,64
N7baJsMszJ0,1603,0.412,0.011,0.623,0.996,64
N7baJsMszJ0,1604,0.348,0.103,0.585,0.972,64
N7baJsMszJ0,1604,0.437,0.087,0.898,0.977,64
N7baJsMszJ0,1605,0.196,0.132,0.49,0.939,64
N7baJsMszJ0,1606,0.329,0.023,0.798,0.997,64
N7baJsMszJ0,1610,0.353,0.055,0.78,0.971,64
N7baJsMszJ0,1611,0.336,0.461,0.571,0.998,64
N7baJsMszJ0,1611,0.603,0.342,0.813,0.983,64
N7baJsMszJ0,1612,0.285,0.128,0.526,0.978,64
N7baJsMszJ0,1612,0.441,0.107,0.68,0.984,64
N7baJsMszJ0,1613,0.426,0.039,0.642,0.956,64
N7baJsMszJ0,1613,0.588,0.016,0.839,0.872,64
N7baJsMszJ0,1618,0.239,0.482,0.677,0.989,64
N7baJsMszJ0,1618,0.568,0.025,0.776,0.985,64
N7baJsMszJ0,1619,0.081,0.038,0.36,0.996,64
N7baJsMszJ0,1619,0.666,0.071,0.972,0.99,64
N7baJsMszJ0,1627,0.4,0.012,0.852,0.984,64
N7baJsMszJ0,1628,0.0,0.112,0.55,0.994,64
N7baJsMszJ0,1628,0.47,0.101,0.884,0.98,64
N7baJsMszJ0,1629,0.783,0.165,0.992,0.974,64
